sender_id,sequence,rtt,send_time,send_time,ack_time,response
1,1461,0.251,1717685064.438,1717685064.689,1,1461,1
1,1462,1.067,1717685065.690,1717685066.758,1,1462,1
1,1463,0.269,1717685067.759,1717685068.028,1,1463,1
1,1464,1.047,1717685069.030,1717685070.077,1,1464,1
1,1465,0.033,1717685071.078,1717685071.111,1,1465,1
1,1466,0.035,1717685072.113,1717685072.148,1,1466,1
1,1467,2.109,1717685073.149,1717685075.258,1,1467,1
1,1468,0.083,1717685076.295,1717685076.379,1,1468,1
1,1469,1.049,1717685077.380,1717685078.429,1,1469,1
1,1470,0.260,1717685079.430,1717685079.691,1,1470,1
1,1471,0.040,1717685080.692,1717685080.732,1,1471,1
1,1472,1.271,1717685081.733,1717685083.004,1,1472,1
1,1473,1.065,1717685084.005,1717685085.069,1,1473,1
1,1474,0.038,1717685086.070,1717685086.109,1,1474,1
1,1475,0.041,1717685087.110,1717685087.150,1,1475,1
1,1476,0.274,1717685088.152,1717685088.426,1,1476,1
1,1477,0.284,1717685089.427,1717685089.711,1,1477,1
1,1478,0.083,1717685090.713,1717685090.797,1,1478,1
1,1479,0.290,1717685091.797,1717685092.087,1,1479,1
1,1480,0.037,1717685093.088,1717685093.125,1,1480,1
1,1481,0.318,1717685094.126,1717685094.443,1,1481,1
1,1482,0.586,1717685095.444,1717685096.030,1,1482,1
1,1483,0.038,1717685097.031,1717685097.069,1,1483,1
1,1484,0.034,1717685098.070,1717685098.105,1,1484,1
1,1485,0.039,1717685099.106,1717685099.145,1,1485,1
1,1486,0.088,1717685100.146,1717685100.234,1,1486,1
1,1487,0.076,1717685101.235,1717685101.311,1,1487,1
1,1488,0.075,1717685102.312,1717685102.387,1,1488,1
1,1489,0.037,1717685103.387,1717685103.425,1,1489,1
1,1490,0.261,1717685104.426,1717685104.687,1,1490,1
1,1491,1.075,1717685105.688,1717685106.762,1,1491,1
1,1492,0.043,1717685107.763,1717685107.806,1,1492,1
1,1493,3.053,1717685108.807,1717685111.860,1,1493,1
1,1494,3.188,1717685112.861,1717685116.049,1,1494,1
1,1495,0.043,1717685117.050,1717685117.092,1,1495,1
1,1496,0.035,1717685118.093,1717685118.128,1,1496,1
1,1497,0.047,1717685119.130,1717685119.176,1,1497,1
1,1498,0.271,1717685120.177,1717685120.448,1,1498,1
1,1499,0.043,1717685121.449,1717685121.491,1,1499,1
