sender_id,sequence,rtt,send_time,ack_time
1,454,1.148,1717962759.378, 1717962760.526
1,455,0.147,1717962761.527, 1717962761.674
1,456,1.149,1717962762.675, 1717962763.825
1,457,0.139,1717962764.826, 1717962764.965
1,458,3.212,1717962765.966, 1717962769.178
1,459,0.111,1717962770.179, 1717962770.290
1,460,0.132,1717962771.291, 1717962771.423
1,461,0.154,1717962772.425, 1717962772.579
1,462,0.373,1717962773.581, 1717962773.954
1,463,0.130,1717962774.955, 1717962775.085
1,464,1.130,1717962776.087, 1717962777.217
1,465,1.391,1717962778.218, 1717962779.609
1,466,0.151,1717962780.611, 1717962780.762
1,467,0.127,1717962781.763, 1717962781.890
1,468,0.147,1717962782.892, 1717962783.039
1,469,0.131,1717962784.040, 1717962784.171
1,470,0.398,1717962785.172, 1717962785.571
1,471,1.156,1717962786.572, 1717962787.729
1,472,0.122,1717962788.730, 1717962788.852
1,473,0.120,1717962789.853, 1717962789.973
1,474,0.351,1717962790.975, 1717962791.325
1,475,0.125,1717962792.326, 1717962792.451
1,476,3.181,1717962793.453, 1717962796.633
1,477,1.364,1717962797.634, 1717962798.998
1,478,0.127,1717962799.999, 1717962800.126
1,479,0.132,1717962801.127, 1717962801.259
1,480,0.139,1717962802.260, 1717962802.398
1,481,1.172,1717962803.399, 1717962804.571
1,482,0.352,1717962805.573, 1717962805.924
1,483,0.136,1717962806.926, 1717962807.061
1,484,1.140,1717962808.062, 1717962809.202
1,485,0.136,1717962810.203, 1717962810.339
1,486,0.115,1717962811.340, 1717962811.455
1,487,1.125,1717962812.456, 1717962813.581
1,488,0.126,1717962814.582, 1717962814.708
1,489,2.396,1717962815.709, 1717962818.106
1,490,0.366,1717962819.107, 1717962819.473
1,491,0.150,1717962820.474, 1717962820.624
1,492,0.117,1717962821.626, 1717962821.743
1,493,0.162,1717962822.744, 1717962822.906
1,494,0.565,1717962823.907, 1717962824.473
1,495,2.383,1717962825.474, 1717962827.857
1,496,5.908,1717962828.858, 1717962834.766
1,497,0.131,1717962835.767, 1717962835.898
1,498,1.145,1717962836.899, 1717962838.044
1,499,0.342,1717962839.046, 1717962839.388
1,500,1.160,1717962840.389, 1717962841.550
1,501,0.125,1717962842.551, 1717962842.676
1,502,0.127,1717962843.677, 1717962843.804
1,503,2.164,1717962844.805, 1717962846.970
1,504,0.132,1717962847.971, 1717962848.103
1,505,0.129,1717962849.104, 1717962849.233
1,506,1.145,1717962850.235, 1717962851.380
1,507,0.367,1717962852.381, 1717962852.748
1,508,0.147,1717962853.749, 1717962853.896
1,509,1.353,1717962854.897, 1717962856.251
1,510,0.127,1717962857.252, 1717962857.379
1,511,0.143,1717962858.380, 1717962858.523
1,512,0.127,1717962859.524, 1717962859.651
1,513,0.159,1717962860.652, 1717962860.811
1,514,2.133,1717962861.812, 1717962863.945
1,515,0.132,1717962864.947, 1717962865.079
1,516,0.189,1717962866.080, 1717962866.269
1,517,0.383,1717962867.270, 1717962867.654
1,518,0.818,1717962868.655, 1717962869.473
1,519,0.131,1717962870.474, 1717962870.606
1,520,0.347,1717962871.607, 1717962871.954
1,521,0.128,1717962872.955, 1717962873.083
1,522,0.119,1717962874.084, 1717962874.203
1,523,1.155,1717962875.204, 1717962876.359
1,524,0.138,1717962877.360, 1717962877.498
1,525,0.126,1717962878.499, 1717962878.625
1,526,0.135,1717962879.626, 1717962879.761
1,527,0.120,1717962880.762, 1717962880.883
1,528,1.104,1717962881.884, 1717962882.988
1,529,0.348,1717962883.989, 1717962884.337
1,530,1.159,1717962885.338, 1717962886.497
1,531,1.158,1717962887.498, 1717962888.656
1,532,0.144,1717962889.657, 1717962889.801
1,533,1.343,1717962890.803, 1717962892.145
1,534,1.366,1717962893.147, 1717962894.513
1,535,0.137,1717962895.514, 1717962895.651
1,536,0.564,1717962896.653, 1717962897.217
1,537,0.134,1717962898.218, 1717962898.352
1,538,0.369,1717962899.354, 1717962899.723
1,539,1.146,1717962900.724, 1717962901.871
1,540,0.360,1717962902.872, 1717962903.232
1,541,0.137,1717962904.233, 1717962904.370
1,542,0.127,1717962905.371, 1717962905.499
1,543,1.364,1717962906.500, 1717962907.864
1,544,0.360,1717962908.865, 1717962909.225
1,545,0.137,1717962910.227, 1717962910.364
1,546,1.144,1717962911.365, 1717962912.509
1,547,1.159,1717962913.510, 1717962914.670
1,548,1.154,1717962915.671, 1717962916.825
1,549,0.151,1717962917.826, 1717962917.978
1,550,0.156,1717962918.979, 1717962919.135
1,551,0.134,1717962920.136, 1717962920.270
1,552,0.137,1717962921.272, 1717962921.409
1,553,0.380,1717962922.410, 1717962922.790
1,554,0.136,1717962923.791, 1717962923.928
1,555,0.376,1717962924.930, 1717962925.306
1,556,1.150,1717962926.307, 1717962927.457
1,557,1.161,1717962928.459, 1717962929.620
1,558,0.127,1717962930.621, 1717962930.748
1,559,2.139,1717962931.750, 1717962933.888
1,560,0.137,1717962934.890, 1717962935.027
1,561,0.152,1717962936.028, 1717962936.180
1,562,1.154,1717962937.181, 1717962938.334
1,563,1.169,1717962939.336, 1717962940.505
1,564,0.119,1717962941.507, 1717962941.625
1,565,0.135,1717962942.626, 1717962942.761
1,566,0.137,1717962943.763, 1717962943.900
1,567,0.146,1717962944.901, 1717962945.046
1,568,4.685,1717962946.047, 1717962950.732
1,569,0.348,1717962951.734, 1717962952.081
1,570,2.173,1717962953.083, 1717962955.255
1,571,0.115,1717962956.256, 1717962956.372
1,572,0.134,1717962957.373, 1717962957.507
1,573,2.412,1717962958.508, 1717962960.921
1,574,0.145,1717962961.922, 1717962962.067
1,575,0.343,1717962963.069, 1717962963.411
1,576,0.358,1717962964.413, 1717962964.771
1,577,2.445,1717962965.773, 1717962968.218
1,578,3.432,1717962969.219, 1717962972.651
1,579,1.130,1717962973.653, 1717962974.782
1,580,0.365,1717962975.783, 1717962976.149
1,581,2.720,1717962977.150, 1717962979.870
1,582,0.124,1717962980.871, 1717962980.995
1,583,0.127,1717962981.997, 1717962982.123
1,584,0.131,1717962983.125, 1717962983.255
1,585,1.168,1717962984.256, 1717962985.424
1,586,4.254,1717962986.425, 1717962990.680
1,587,0.156,1717962991.686, 1717962991.841
1,588,1.140,1717962992.843, 1717962993.982
1,589,0.138,1717962994.983, 1717962995.122
1,590,1.365,1717962996.123, 1717962997.488
1,591,0.139,1717962998.490, 1717962998.628
1,592,0.130,1717962999.630, 1717962999.760
1,593,1.129,1717963000.761, 1717963001.891
1,594,0.132,1717963002.892, 1717963003.023
1,595,0.362,1717963004.025, 1717963004.386
1,596,0.353,1717963005.388, 1717963005.741
1,597,3.206,1717963006.742, 1717963009.947
1,598,1.174,1717963010.949, 1717963012.123
1,599,1.161,1717963013.124, 1717963014.285
1,600,0.131,1717963015.286, 1717963015.418
1,601,0.130,1717963016.419, 1717963016.548
1,602,0.811,1717963017.550, 1717963018.361
