"No.","Time","Source","Destination","Protocol","Length","Info"
"12895","1266.093430662","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1262) [topic]"
"12896","1266.094783111","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1262)"
"12897","1266.095338059","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12898","1266.105247334","192.168.105.183","192.168.105.117","MQTT","68","Ping Request"
"12899","1266.105831553","192.168.105.117","192.168.105.183","MQTT","68","Ping Response"
"12900","1266.107048741","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20379 Ack=25419 Win=32128 Len=0 TSval=59497723 TSecr=3421159919"
"12901","1266.157088293","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1262) [res]"
"12902","1266.157532564","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22916 Ack=22886 Win=32128 Len=0 TSval=2890424911 TSecr=855110325"
"12903","1266.158481158","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1262)"
"12904","1266.158975481","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12905","1266.165508765","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20396 Ack=25423 Win=32128 Len=0 TSval=59497781 TSecr=3421159982"
"12906","1266.167603974","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22916 Ack=22901 Win=32128 Len=0 TSval=2890424921 TSecr=855110379"
"12907","1267.096067633","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1263) [topic]"
"12908","1267.097279664","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1263)"
"12909","1267.097860446","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12910","1267.102928937","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22935 Ack=22905 Win=32128 Len=0 TSval=2890425858 TSecr=855111317"
"12911","1267.106578001","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20396 Ack=25440 Win=32128 Len=0 TSval=59498723 TSecr=3421160921"
"12912","1267.161506773","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1263) [res]"
"12913","1267.162736097","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1263)"
"12914","1267.163252139","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12915","1267.167543442","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20413 Ack=25444 Win=32128 Len=0 TSval=59498784 TSecr=3421160986"
"12916","1267.167763443","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22935 Ack=22920 Win=32128 Len=0 TSval=2890425924 TSecr=855111383"
"12917","1268.099068811","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1264) [topic]"
"12918","1268.100264176","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1264)"
"12919","1268.100735270","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12920","1268.108184179","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22954 Ack=22924 Win=32128 Len=0 TSval=2890426863 TSecr=855112320"
"12921","1268.111203295","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20413 Ack=25461 Win=32128 Len=0 TSval=59499728 TSecr=3421161924"
"12922","1268.165830087","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1264) [res]"
"12923","1268.166905556","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1264)"
"12924","1268.167421285","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12925","1268.173583579","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20430 Ack=25465 Win=32128 Len=0 TSval=59499790 TSecr=3421161990"
"12926","1268.173783111","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22954 Ack=22939 Win=32128 Len=0 TSval=2890426929 TSecr=855112387"
"12927","1269.100391019","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1265) [topic]"
"12928","1269.101679093","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1265)"
"12929","1269.102226645","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
