delay,send_time,receive_time,data_length
0.015,1715859239.111,1715859239.126,1000
0.016,1715859240.114,1715859240.130,1000
0.020,1715859241.118,1715859241.138,1000
0.021,1715859242.122,1715859242.143,1000
0.017,1715859243.125,1715859243.142,1000
0.020,1715859244.129,1715859244.149,1000
0.017,1715859245.133,1715859245.150,1000
0.017,1715859246.136,1715859246.153,1000
0.020,1715859247.140,1715859247.160,1000
0.236,1715859248.144,1715859248.380,1000
0.016,1715859249.147,1715859249.163,1000
0.016,1715859250.151,1715859250.167,1000
0.016,1715859251.155,1715859251.171,1000
0.020,1715859252.158,1715859252.178,1000
0.018,1715859253.162,1715859253.180,1000
0.018,1715859254.165,1715859254.183,1000
0.021,1715859255.169,1715859255.190,1000
0.246,1715859256.173,1715859256.419,1000
0.017,1715859257.177,1715859257.194,1000
0.243,1715859258.180,1715859258.423,1000
0.019,1715859259.184,1715859259.203,1000
0.020,1715859260.187,1715859260.207,1000
0.019,1715859261.191,1715859261.210,1000
0.234,1715859262.195,1715859262.429,1000
0.017,1715859263.198,1715859263.215,1000
0.017,1715859264.202,1715859264.219,1000
0.012,1715859265.206,1715859265.218,1000
0.017,1715859266.209,1715859266.226,1000
0.235,1715859267.213,1715859267.448,1000
0.015,1715859268.217,1715859268.232,1000
0.018,1715859269.220,1715859269.238,1000
0.016,1715859270.224,1715859270.240,1000
0.014,1715859271.228,1715859271.242,1000
0.022,1715859272.231,1715859272.253,1000
0.020,1715859273.235,1715859273.255,1000
0.015,1715859274.238,1715859274.253,1000
0.016,1715859275.242,1715859275.258,1000
0.015,1715859276.246,1715859276.261,1000
0.017,1715859277.249,1715859277.266,1000
0.016,1715859278.253,1715859278.269,1000
0.017,1715859279.257,1715859279.274,1000
0.017,1715859280.260,1715859280.277,1000
0.016,1715859281.264,1715859281.280,1000
0.239,1715859282.268,1715859282.507,1000
0.901,1715859283.271,1715859284.172,1000
0.015,1715859284.275,1715859284.290,1000
0.012,1715859285.279,1715859285.291,1000
0.016,1715859286.282,1715859286.298,1000
0.231,1715859287.286,1715859287.517,1000
0.229,1715859288.290,1715859288.519,1000
0.017,1715859289.293,1715859289.310,1000
0.237,1715859290.297,1715859290.534,1000
0.015,1715859291.301,1715859291.316,1000
0.017,1715859292.304,1715859292.321,1000
0.017,1715859293.308,1715859293.325,1000
0.015,1715859294.312,1715859294.327,1000
0.015,1715859295.315,1715859295.330,1000
0.239,1715859296.319,1715859296.558,1000
0.019,1715859297.323,1715859297.342,1000
0.016,1715859298.326,1715859298.342,1000
0.017,1715859299.330,1715859299.347,1000
0.019,1715859300.334,1715859300.353,1000
0.015,1715859301.338,1715859301.353,1000
0.234,1715859302.341,1715859302.575,1000
0.020,1715859303.345,1715859303.365,1000
0.021,1715859304.349,1715859304.370,1000
0.017,1715859305.352,1715859305.369,1000
0.016,1715859306.356,1715859306.372,1000
0.018,1715859307.360,1715859307.378,1000
0.016,1715859308.363,1715859308.379,1000
0.023,1715859309.367,1715859309.390,1000
0.016,1715859310.371,1715859310.387,1000
0.016,1715859311.374,1715859311.390,1000
0.021,1715859312.378,1715859312.399,1000
0.230,1715859313.382,1715859313.612,1000
0.231,1715859314.386,1715859314.617,1000
0.451,1715859315.389,1715859315.840,1000
0.243,1715859316.393,1715859316.636,1000
0.017,1715859317.397,1715859317.414,1000
0.019,1715859318.400,1715859318.419,1000
0.016,1715859319.404,1715859319.420,1000
0.448,1715859320.408,1715859320.856,1000
0.240,1715859321.411,1715859321.651,1000
0.020,1715859322.415,1715859322.435,1000
0.021,1715859323.419,1715859323.440,1000
0.016,1715859324.422,1715859324.438,1000
0.016,1715859325.426,1715859325.442,1000
0.016,1715859326.430,1715859326.446,1000
0.017,1715859327.433,1715859327.450,1000
0.038,1715859328.437,1715859328.475,1000
0.016,1715859329.441,1715859329.457,1000
0.014,1715859330.445,1715859330.459,1000
0.015,1715859331.448,1715859331.463,1000
0.017,1715859332.452,1715859332.469,1000
0.238,1715859333.455,1715859333.693,1000
0.245,1715859334.459,1715859334.704,1000
0.242,1715859335.463,1715859335.705,1000
0.016,1715859336.466,1715859336.482,1000
0.016,1715859337.470,1715859337.486,1000
0.015,1715859338.474,1715859338.489,1000
0.013,1715859339.477,1715859339.490,1000
0.016,1715859340.481,1715859340.497,1000
0.014,1715859341.484,1715859341.498,1000
0.017,1715859342.488,1715859342.505,1000
0.018,1715859343.492,1715859343.510,1000
0.015,1715859344.496,1715859344.511,1000
0.019,1715859345.499,1715859345.518,1000
0.016,1715859346.503,1715859346.519,1000
0.230,1715859347.507,1715859347.737,1000
0.017,1715859348.510,1715859348.527,1000
0.017,1715859349.514,1715859349.531,1000
0.016,1715859350.518,1715859350.534,1000
0.016,1715859351.522,1715859351.538,1000
0.011,1715859352.525,1715859352.536,1000
0.232,1715859353.529,1715859353.761,1000
0.015,1715859354.532,1715859354.547,1000
0.017,1715859355.536,1715859355.553,1000
0.233,1715859356.540,1715859356.773,1000
0.015,1715859357.543,1715859357.558,1000
0.239,1715859358.547,1715859358.786,1000
0.016,1715859359.551,1715859359.567,1000
0.022,1715859360.554,1715859360.576,1000
0.015,1715859361.558,1715859361.573,1000
0.018,1715859362.561,1715859362.579,1000
0.232,1715859363.565,1715859363.797,1000
0.013,1715859364.569,1715859364.582,1000
0.013,1715859365.572,1715859365.585,1000
0.015,1715859366.576,1715859366.591,1000
0.232,1715859367.580,1715859367.812,1000
0.017,1715859368.583,1715859368.600,1000
0.021,1715859369.587,1715859369.608,1000
0.018,1715859370.590,1715859370.608,1000
0.019,1715859371.594,1715859371.613,1000
0.015,1715859372.598,1715859372.613,1000
0.021,1715859373.601,1715859373.622,1000
0.018,1715859374.605,1715859374.623,1000
0.017,1715859375.608,1715859375.625,1000
0.018,1715859376.612,1715859376.630,1000
0.016,1715859377.616,1715859377.632,1000
0.022,1715859378.619,1715859378.641,1000
0.229,1715859379.623,1715859379.852,1000
0.018,1715859380.626,1715859380.644,1000
0.016,1715859381.630,1715859381.646,1000
0.016,1715859382.634,1715859382.650,1000
0.021,1715859383.637,1715859383.658,1000
0.250,1715859384.641,1715859384.891,1000
0.019,1715859385.645,1715859385.664,1000
0.017,1715859386.648,1715859386.665,1000
0.020,1715859387.652,1715859387.672,1000
0.020,1715859388.656,1715859388.676,1000
0.016,1715859389.659,1715859389.675,1000
0.015,1715859390.663,1715859390.678,1000
0.017,1715859391.667,1715859391.684,1000
0.234,1715859392.670,1715859392.904,1000
0.021,1715859393.674,1715859393.695,1000
0.017,1715859394.678,1715859394.695,1000
0.016,1715859395.682,1715859395.698,1000
0.015,1715859396.685,1715859396.700,1000
0.015,1715859397.689,1715859397.704,1000
0.019,1715859398.693,1715859398.712,1000
0.015,1715859399.696,1715859399.711,1000
0.015,1715859400.700,1715859400.715,1000
0.014,1715859401.703,1715859401.717,1000
0.015,1715859402.707,1715859402.722,1000
0.235,1715859403.711,1715859403.946,1000
0.239,1715859404.714,1715859404.953,1000
0.016,1715859405.718,1715859405.734,1000
0.016,1715859406.722,1715859406.738,1000
0.017,1715859407.725,1715859407.742,1000
0.021,1715859408.729,1715859408.750,1000
0.016,1715859409.733,1715859409.749,1000
0.445,1715859410.736,1715859411.181,1000
0.014,1715859411.740,1715859411.754,1000
0.235,1715859412.744,1715859412.979,1000
0.017,1715859413.747,1715859413.764,1000
0.016,1715859414.751,1715859414.767,1000
0.013,1715859415.755,1715859415.768,1000
0.242,1715859416.758,1715859417.000,1000
0.021,1715859417.762,1715859417.783,1000
0.018,1715859418.766,1715859418.784,1000
0.021,1715859419.769,1715859419.790,1000
0.017,1715859420.773,1715859420.790,1000
0.016,1715859421.777,1715859421.793,1000
0.016,1715859422.780,1715859422.796,1000
0.244,1715859423.784,1715859424.028,1000
0.015,1715859424.788,1715859424.803,1000
0.013,1715859425.791,1715859425.804,1000
0.016,1715859426.795,1715859426.811,1000
0.022,1715859427.799,1715859427.821,1000
0.018,1715859428.802,1715859428.820,1000
0.015,1715859429.806,1715859429.821,1000
0.021,1715859430.810,1715859430.831,1000
0.016,1715859431.813,1715859431.829,1000
0.015,1715859432.817,1715859432.832,1000
0.451,1715859433.821,1715859434.272,1000
0.246,1715859434.824,1715859435.070,1000
0.015,1715859435.828,1715859435.843,1000
0.016,1715859436.831,1715859436.847,1000
0.022,1715859437.835,1715859437.857,1000
0.234,1715859438.839,1715859439.073,1000
0.015,1715859439.842,1715859439.857,1000
0.016,1715859440.846,1715859440.862,1000
0.015,1715859441.850,1715859441.865,1000
0.021,1715859442.853,1715859442.874,1000
0.888,1715859443.857,1715859444.745,1000
0.019,1715859444.861,1715859444.880,1000
0.236,1715859445.864,1715859446.100,1000
0.015,1715859446.868,1715859446.883,1000
0.016,1715859447.872,1715859447.888,1000
0.020,1715859448.875,1715859448.895,1000
0.018,1715859449.879,1715859449.897,1000
0.017,1715859450.882,1715859450.899,1000
0.016,1715859451.886,1715859451.902,1000
0.016,1715859452.890,1715859452.906,1000
0.017,1715859453.894,1715859453.911,1000
0.035,1715859454.897,1715859454.932,1000
0.019,1715859455.901,1715859455.920,1000
0.022,1715859456.905,1715859456.927,1000
0.016,1715859457.909,1715859457.925,1000
0.019,1715859458.912,1715859458.931,1000
0.022,1715859459.916,1715859459.938,1000
0.016,1715859460.919,1715859460.935,1000
0.015,1715859461.923,1715859461.938,1000
0.018,1715859462.927,1715859462.945,1000
0.019,1715859463.930,1715859463.949,1000
0.017,1715859464.934,1715859464.951,1000
0.235,1715859465.938,1715859466.173,1000
0.017,1715859466.941,1715859466.958,1000
0.016,1715859467.945,1715859467.961,1000
0.015,1715859468.949,1715859468.964,1000
0.018,1715859469.952,1715859469.970,1000
0.017,1715859470.956,1715859470.973,1000
0.237,1715859471.959,1715859472.196,1000
0.018,1715859472.963,1715859472.981,1000
0.032,1715859473.967,1715859473.999,1000
0.241,1715859474.970,1715859475.211,1000
0.249,1715859475.974,1715859476.223,1000
0.017,1715859476.977,1715859476.994,1000
0.016,1715859477.981,1715859477.997,1000
0.030,1715859478.985,1715859479.015,1000
0.029,1715859479.988,1715859480.017,1000
0.017,1715859480.992,1715859481.009,1000
0.017,1715859481.995,1715859482.012,1000
0.022,1715859482.999,1715859483.021,1000
0.017,1715859484.003,1715859484.020,1000
0.242,1715859485.006,1715859485.248,1000
0.016,1715859486.010,1715859486.026,1000
0.017,1715859487.014,1715859487.031,1000
0.017,1715859488.017,1715859488.034,1000
0.022,1715859489.021,1715859489.043,1000
